word,tag,p
logie,NN,0.618860510805501
login,NN,0.618860510805501
logoi,NN,0.618860510805501
logon,NN,0.618860510805501
logos,NN,0.618860510805501
lohan,JJ,0.2180746561886051
loids,NNS,0.007858546168958742
loins,VBZ,0.003929273084479371
loipe,JJ,0.2180746561886051
loirs,NNS,0.007858546168958742
lokes,VBZ,0.003929273084479371
lolls,NNS,0.007858546168958742
lolly,RB,0.023575638506876228
lolog,VBP,0.03143418467583497
lomas,NNS,0.007858546168958742
lomed,VBN,0.0137524557956778
lomes,NNS,0.007858546168958742
loner,RBR,0.0019646365422396855
longa,JJ,0.2180746561886051
longe,NN,0.618860510805501
longs,NNS,0.007858546168958742
looby,VBP,0.03143418467583497
looed,JJ,0.2180746561886051
looey,NN,0.618860510805501
loofa,NN,0.618860510805501
loofs,NN,0.618860510805501
looie,NN,0.618860510805501
looks,VBZ,0.003929273084479371
looky,JJ,0.2180746561886051
looms,JJ,0.2180746561886051
loons,NNS,0.007858546168958742
loony,VBP,0.03143418467583497
loops,NNS,0.007858546168958742
loopy,VBP,0.03143418467583497
loord,NN,0.618860510805501
loose,JJ,0.2180746561886051
loots,NNS,0.007858546168958742
loped,VBD,0.01768172888015717
loper,JJR,0.005893909626719057
lopes,NNS,0.007858546168958742
loppy,JJ,0.2180746561886051
loral,JJ,0.2180746561886051
loran,NN,0.618860510805501
lords,NNS,0.007858546168958742
lordy,JJ,0.2180746561886051
lorel,NN,0.618860510805501
lores,VBZ,0.003929273084479371
loric,JJ,0.2180746561886051
loris,NN,0.618860510805501
lorry,NN,0.618860510805501
losed,VBD,0.01768172888015717
losel,JJ,0.2180746561886051
losen,FW,0.0
loser,NN,0.618860510805501
loses,VBZ,0.003929273084479371
lossy,JJ,0.2180746561886051
lotah,NN,0.618860510805501
lotas,NNS,0.007858546168958742
lotes,VBZ,0.003929273084479371
lotic,JJ,0.2180746561886051
lotos,NNS,0.007858546168958742
lotsa,VBP,0.03143418467583497
lotta,JJ,0.2180746561886051
lotte,NN,0.618860510805501
lotto,NN,0.618860510805501
lotus,NN,0.618860510805501
loued,VBN,0.0137524557956778
lough,IN,0.009823182711198428
louie,NN,0.618860510805501
louis,NN,0.618860510805501
louma,NN,0.618860510805501
lound,NN,0.618860510805501
louns,VBZ,0.003929273084479371
loupe,JJ,0.2180746561886051
loups,NNS,0.007858546168958742
loure,NN,0.618860510805501
lours,VBZ,0.003929273084479371
loury,NN,0.618860510805501
louse,NN,0.618860510805501
lousy,JJ,0.2180746561886051
louts,NNS,0.007858546168958742
lovat,VBP,0.03143418467583497
loved,VBN,0.0137524557956778
lover,JJ,0.2180746561886051
loves,NNS,0.007858546168958742
lovey,VBP,0.03143418467583497
lovie,JJ,0.2180746561886051
lowan,NN,0.618860510805501
lowed,VBD,0.01768172888015717
lower,JJR,0.005893909626719057
lowes,NN,0.618860510805501
lowly,RB,0.023575638506876228
lownd,JJ,0.2180746561886051
lowne,NN,0.618860510805501
lowns,NNS,0.007858546168958742
lowps,VBP,0.03143418467583497
lowry,JJ,0.2180746561886051
lowse,NN,0.618860510805501
lowts,NN,0.618860510805501
loxed,VBD,0.01768172888015717
loxes,NNS,0.007858546168958742
loyal,JJ,0.2180746561886051
lozen,JJ,0.2180746561886051
luach,NN,0.618860510805501
luaus,NN,0.618860510805501
lubed,VBD,0.01768172888015717
lubes,JJ,0.2180746561886051
lubra,NN,0.618860510805501
luces,NNS,0.007858546168958742
lucid,VBP,0.03143418467583497
lucks,NNS,0.007858546168958742
lucky,JJ,0.2180746561886051
lucre,JJ,0.2180746561886051
ludes,NNS,0.007858546168958742
ludic,JJ,0.2180746561886051
ludos,JJ,0.2180746561886051
luffa,NN,0.618860510805501
luffs,NNS,0.007858546168958742
luged,VBD,0.01768172888015717
luger,JJR,0.005893909626719057
luges,NNS,0.007858546168958742
lulls,NNS,0.007858546168958742
lulus,CC,0.0019646365422396855
lumas,JJ,0.2180746561886051
lumbi,JJ,0.2180746561886051
lumen,NNS,0.007858546168958742
lumme,VBP,0.03143418467583497
lummy,JJ,0.2180746561886051
lumps,NNS,0.007858546168958742
lumpy,JJ,0.2180746561886051
lunar,JJ,0.2180746561886051
lunas,NNS,0.007858546168958742
lunch,NN,0.618860510805501
lunes,NNS,0.007858546168958742
lunet,VBP,0.03143418467583497
lunge,NN,0.618860510805501
lungi,JJ,0.2180746561886051
lungs,NNS,0.007858546168958742
lunks,VBZ,0.003929273084479371
lunts,NNS,0.007858546168958742
lupin,JJ,0.2180746561886051
lupus,NN,0.618860510805501
lurch,NN,0.618860510805501
lured,VBD,0.01768172888015717
lurer,JJR,0.005893909626719057
lures,NNS,0.007858546168958742
lurex,VBP,0.03143418467583497
lurgi,JJ,0.2180746561886051
lurgy,NN,0.618860510805501
lurid,JJ,0.2180746561886051
lurks,NNS,0.007858546168958742
lurry,VBP,0.03143418467583497
lurve,VBP,0.03143418467583497
luser,JJR,0.005893909626719057
lushy,JJ,0.2180746561886051
lusks,NNS,0.007858546168958742
lusts,VBZ,0.003929273084479371
lusty,JJ,0.2180746561886051
lusus,NN,0.618860510805501
lutea,NN,0.618860510805501
luted,VBD,0.01768172888015717
luter,JJR,0.005893909626719057
lutes,NNS,0.007858546168958742
luvvy,VBP,0.03143418467583497
luxed,JJ,0.2180746561886051
luxer,NN,0.618860510805501
luxes,NNS,0.007858546168958742
lweis,VBP,0.03143418467583497
lyams,JJ,0.2180746561886051
lyard,JJ,0.2180746561886051
lyart,NN,0.618860510805501
lyase,NN,0.618860510805501
lycea,NN,0.618860510805501
lycee,NN,0.618860510805501
lycra,JJ,0.2180746561886051
lying,VBG,0.0137524557956778
lymes,NNS,0.007858546168958742
lymph,JJ,0.2180746561886051
lynch,JJ,0.2180746561886051
lynes,NNS,0.007858546168958742
lyres,VBZ,0.003929273084479371
lyric,JJ,0.2180746561886051
lysed,JJ,0.2180746561886051
lyses,NNS,0.007858546168958742
lysin,VBP,0.03143418467583497
lysis,NN,0.618860510805501
lysol,NN,0.618860510805501
lyssa,NN,0.618860510805501
lyted,VBD,0.01768172888015717
lytes,VBZ,0.003929273084479371
lythe,JJ,0.2180746561886051
lytic,JJ,0.2180746561886051
lytta,NN,0.618860510805501
maaed,NN,0.618860510805501
maare,NN,0.618860510805501
maars,VBZ,0.003929273084479371
mabes,JJ,0.2180746561886051
macas,NN,0.618860510805501
macaw,NN,0.618860510805501
maced,VBD,0.01768172888015717
macer,NN,0.618860510805501
maces,NNS,0.007858546168958742
mache,VBP,0.03143418467583497
machi,JJ,0.2180746561886051
macho,JJ,0.2180746561886051
machs,NN,0.618860510805501
macks,NNS,0.007858546168958742
macle,VBP,0.03143418467583497
macon,JJ,0.2180746561886051
macro,NN,0.618860510805501
madam,NN,0.618860510805501
madge,NN,0.618860510805501
madid,VBD,0.01768172888015717
madly,RB,0.023575638506876228
madre,JJ,0.2180746561886051
maerl,NN,0.618860510805501
mafia,NN,0.618860510805501
mafic,NN,0.618860510805501
mages,VBZ,0.003929273084479371
maggs,NNS,0.007858546168958742
magic,JJ,0.2180746561886051
magma,NN,0.618860510805501
magot,VBD,0.01768172888015717
magus,JJ,0.2180746561886051
mahoe,NN,0.618860510805501
mahua,NN,0.618860510805501
mahwa,NN,0.618860510805501
maids,NNS,0.007858546168958742
maiko,VBP,0.03143418467583497
maiks,NNS,0.007858546168958742
maile,VBP,0.03143418467583497
maill,NN,0.618860510805501
mails,NNS,0.007858546168958742
maims,VBP,0.03143418467583497
mains,NNS,0.007858546168958742
maire,VBP,0.03143418467583497
mairs,NNS,0.007858546168958742
maise,VBP,0.03143418467583497
maist,NN,0.618860510805501
maize,NN,0.618860510805501
major,JJ,0.2180746561886051
makar,NN,0.618860510805501
maker,NN,0.618860510805501
makes,VBZ,0.003929273084479371
makis,RBS,0.0
makos,JJ,0.2180746561886051
malam,NN,0.618860510805501
malar,JJ,0.2180746561886051
malas,NNS,0.007858546168958742
malax,VBP,0.03143418467583497
males,NNS,0.007858546168958742
malic,JJ,0.2180746561886051
malik,NN,0.618860510805501
malis,NN,0.618860510805501
malls,NNS,0.007858546168958742
malms,VBP,0.03143418467583497
malmy,NN,0.618860510805501
malts,NNS,0.007858546168958742
malty,NN,0.618860510805501
malus,NN,0.618860510805501
malva,NN,0.618860510805501
malwa,NN,0.618860510805501
mamas,NN,0.618860510805501
mamba,NN,0.618860510805501
mambo,NN,0.618860510805501
mamee,NN,0.618860510805501
mamey,NN,0.618860510805501
mamie,NN,0.618860510805501
mamma,NN,0.618860510805501
mammy,NN,0.618860510805501
manas,NNS,0.007858546168958742
manat,VBP,0.03143418467583497
mandi,JJ,0.2180746561886051
maneb,NN,0.618860510805501
maned,VBD,0.01768172888015717
maneh,JJ,0.2180746561886051
manes,NNS,0.007858546168958742
manet,NN,0.618860510805501
manga,NN,0.618860510805501
mange,NN,0.618860510805501
mango,NN,0.618860510805501
mangs,NNS,0.007858546168958742
mangy,VBP,0.03143418467583497
mania,NN,0.618860510805501
manic,NN,0.618860510805501
manis,NN,0.618860510805501
manky,NN,0.618860510805501
manly,RB,0.023575638506876228
manna,VBZ,0.003929273084479371
manor,JJ,0.2180746561886051
manos,NNS,0.007858546168958742
manse,VBP,0.03143418467583497
manta,NN,0.618860510805501
manto,NN,0.618860510805501
manty,NN,0.618860510805501
manul,NN,0.618860510805501
manus,NN,0.618860510805501
mapau,NN,0.618860510805501
maple,NN,0.618860510805501
maqui,NN,0.618860510805501
marae,NN,0.618860510805501
marah,NN,0.618860510805501
maras,FW,0.0
march,NN,0.618860510805501
marcs,NN,0.618860510805501
mardy,NN,0.618860510805501
mares,NNS,0.007858546168958742
marge,VBP,0.03143418467583497
margs,JJ,0.2180746561886051
maria,NNS,0.007858546168958742
marid,JJ,0.2180746561886051
marka,FW,0.0
marks,NNS,0.007858546168958742
marle,VBP,0.03143418467583497
marls,NNS,0.007858546168958742
marly,RB,0.023575638506876228
marms,NNS,0.007858546168958742
maron,VBP,0.03143418467583497
maror,NN,0.618860510805501
marra,NN,0.618860510805501
marri,NN,0.618860510805501
marry,NN,0.618860510805501
marse,NN,0.618860510805501
marsh,NN,0.618860510805501
marts,NNS,0.007858546168958742
marvy,VBP,0.03143418467583497
masas,NNS,0.007858546168958742
mased,VBN,0.0137524557956778
maser,NN,0.618860510805501
mases,NNS,0.007858546168958742
mashy,VBP,0.03143418467583497
masks,NNS,0.007858546168958742
mason,JJ,0.2180746561886051
massa,FW,0.0
masse,FW,0.0
massy,NN,0.618860510805501
masts,NNS,0.007858546168958742
masty,VBP,0.03143418467583497
masus,NN,0.618860510805501
matai,NN,0.618860510805501
match,NN,0.618860510805501
mated,VBD,0.01768172888015717
mater,NN,0.618860510805501
mates,NNS,0.007858546168958742
matey,VBP,0.03143418467583497
maths,NNS,0.007858546168958742
matin,VB,0.015717092337917484
matlo,JJ,0.2180746561886051
matte,NN,0.618860510805501
matts,NN,0.618860510805501
matza,NN,0.618860510805501
matzo,NN,0.618860510805501
mauby,NN,0.618860510805501
mauds,NN,0.618860510805501
mauls,NN,0.618860510805501
maund,NN,0.618860510805501
mauri,NN,0.618860510805501
mausy,NN,0.618860510805501
mauts,NNS,0.007858546168958742
mauve,VBP,0.03143418467583497
mauzy,JJ,0.2180746561886051
maven,RB,0.023575638506876228
mavie,VBP,0.03143418467583497
mavin,JJ,0.2180746561886051
mavis,NN,0.618860510805501
mawed,VBD,0.01768172888015717
mawks,JJ,0.2180746561886051
mawky,NN,0.618860510805501
mawns,NNS,0.007858546168958742
mawrs,VBP,0.03143418467583497
maxed,JJ,0.2180746561886051
maxes,NNS,0.007858546168958742
maxim,VBP,0.03143418467583497
maxis,JJ,0.2180746561886051
mayan,JJ,0.2180746561886051
mayas,NN,0.618860510805501
maybe,RB,0.023575638506876228
mayed,VBD,0.01768172888015717
mayor,NN,0.618860510805501
mayos,NN,0.618860510805501
mayst,NN,0.618860510805501
mazed,VBD,0.01768172888015717
mazer,NN,0.618860510805501
mazes,NNS,0.007858546168958742
mazey,VBP,0.03143418467583497
mazut,JJ,0.2180746561886051
mbira,NN,0.618860510805501
meads,NNS,0.007858546168958742
meals,NNS,0.007858546168958742
mealy,VBP,0.03143418467583497
meane,NN,0.618860510805501
means,NNS,0.007858546168958742
meant,VBP,0.03143418467583497
meany,JJ,0.2180746561886051
meare,NN,0.618860510805501
mease,NN,0.618860510805501
meath,NN,0.618860510805501
meats,NNS,0.007858546168958742
meaty,VBP,0.03143418467583497
mebos,NNS,0.007858546168958742
mecca,VBP,0.03143418467583497
mechs,JJ,0.2180746561886051
mecks,NNS,0.007858546168958742
medal,VBP,0.03143418467583497
media,NNS,0.007858546168958742
medic,JJ,0.2180746561886051
medii,NN,0.618860510805501
medle,NN,0.618860510805501
meeds,VBZ,0.003929273084479371
meers,NNS,0.007858546168958742
meets,NNS,0.007858546168958742
meffs,VBP,0.03143418467583497
meins,NNS,0.007858546168958742
meint,VB,0.015717092337917484
meiny,NNS,0.007858546168958742
meith,JJ,0.2180746561886051
mekka,JJ,0.2180746561886051
melas,NNS,0.007858546168958742
melba,VBP,0.03143418467583497
melds,NNS,0.007858546168958742
melee,RBS,0.0
melic,JJ,0.2180746561886051
melik,NN,0.618860510805501
mells,NNS,0.007858546168958742
melon,NN,0.618860510805501
melts,NNS,0.007858546168958742
melty,NN,0.618860510805501
memes,NNS,0.007858546168958742
memos,VBP,0.03143418467583497
menad,JJ,0.2180746561886051
mends,NNS,0.007858546168958742
mened,VBN,0.0137524557956778
menes,NNS,0.007858546168958742
menge,VBP,0.03143418467583497
mengs,NNS,0.007858546168958742
mensa,VBP,0.03143418467583497
mense,JJ,0.2180746561886051
mensh,NN,0.618860510805501
menta,NN,0.618860510805501
mento,NN,0.618860510805501
menus,NN,0.618860510805501
meous,JJ,0.2180746561886051
meows,NNS,0.007858546168958742
merch,VBP,0.03143418467583497
mercs,JJ,0.2180746561886051
mercy,NN,0.618860510805501
merde,NN,0.618860510805501
mered,VBD,0.01768172888015717
merel,JJ,0.2180746561886051
merer,NN,0.618860510805501
meres,NNS,0.007858546168958742
merge,VBP,0.03143418467583497
meril,JJ,0.2180746561886051
meris,NN,0.618860510805501
merit,NN,0.618860510805501
merks,NNS,0.007858546168958742
merle,VBP,0.03143418467583497
merls,NNS,0.007858546168958742
merry,VBP,0.03143418467583497
merse,JJ,0.2180746561886051
mesal,NN,0.618860510805501
mesas,NNS,0.007858546168958742
mesel,VBP,0.03143418467583497
meses,NNS,0.007858546168958742
meshy,JJ,0.2180746561886051
mesic,JJ,0.2180746561886051
mesne,NN,0.618860510805501
meson,NN,0.618860510805501
messy,NN,0.618860510805501
mesto,NN,0.618860510805501
metal,NN,0.618860510805501
meted,VBD,0.01768172888015717
meter,NN,0.618860510805501
metes,NNS,0.007858546168958742
metho,VBP,0.03143418467583497
meths,NNS,0.007858546168958742
metic,JJ,0.2180746561886051
metif,NNS,0.007858546168958742
metis,VBP,0.03143418467583497
metol,JJ,0.2180746561886051
metre,FW,0.0
metro,NN,0.618860510805501
meuse,NN,0.618860510805501
meved,VBD,0.01768172888015717
meves,NNS,0.007858546168958742
mewed,VBD,0.01768172888015717
mewls,JJ,0.2180746561886051
meynt,NN,0.618860510805501
mezes,VBZ,0.003929273084479371
mezze,JJ,0.2180746561886051
mezzo,NN,0.618860510805501
mhorr,NN,0.618860510805501
miaou,NN,0.618860510805501
miaow,NN,0.618860510805501
miasm,NN,0.618860510805501
miaul,NN,0.618860510805501
micas,NN,0.618860510805501
miche,NN,0.618860510805501
micht,NN,0.618860510805501
micks,NNS,0.007858546168958742
micky,VBP,0.03143418467583497
micos,JJ,0.2180746561886051
micra,NN,0.618860510805501
micro,NN,0.618860510805501
middy,NN,0.618860510805501
midge,NN,0.618860510805501
midgy,NN,0.618860510805501
midis,NN,0.618860510805501
midst,NN,0.618860510805501
miens,NNS,0.007858546168958742
mieve,VBP,0.03143418467583497
miffs,NNS,0.007858546168958742
miffy,VBP,0.03143418467583497
mifty,JJ,0.2180746561886051
miggs,NN,0.618860510805501
might,MD,0.005893909626719057
mihas,VB,0.015717092337917484
mihis,NN,0.618860510805501
miked,VBN,0.0137524557956778
mikes,NNS,0.007858546168958742
mikra,VBP,0.03143418467583497
mikva,JJ,0.2180746561886051
milch,NN,0.618860510805501
milds,NNS,0.007858546168958742
miler,NN,0.618860510805501
miles,NNS,0.007858546168958742
milfs,RB,0.023575638506876228
milia,VBP,0.03143418467583497
milko,JJ,0.2180746561886051
milks,NNS,0.007858546168958742
milky,VBP,0.03143418467583497
mille,NN,0.618860510805501
mills,NNS,0.007858546168958742
milor,VBP,0.03143418467583497
milos,NN,0.618860510805501
milpa,NN,0.618860510805501
milts,NNS,0.007858546168958742
milty,NN,0.618860510805501
miltz,NN,0.618860510805501
mimed,VBD,0.01768172888015717
mimeo,JJ,0.2180746561886051
mimer,NN,0.618860510805501
mimes,NNS,0.007858546168958742
mimic,JJ,0.2180746561886051
mimsy,JJ,0.2180746561886051
minae,NN,0.618860510805501
minar,NN,0.618860510805501
minas,NNS,0.007858546168958742
mince,NN,0.618860510805501
mincy,NN,0.618860510805501
minds,NNS,0.007858546168958742
mined,VBD,0.01768172888015717
miner,JJR,0.005893909626719057
mines,NNS,0.007858546168958742
minge,VBP,0.03143418467583497
mings,NNS,0.007858546168958742
mingy,VBP,0.03143418467583497
minim,JJ,0.2180746561886051
minis,NN,0.618860510805501
minke,NN,0.618860510805501
minks,NNS,0.007858546168958742
minny,VBP,0.03143418467583497
minor,JJ,0.2180746561886051
minos,NN,0.618860510805501
mints,NNS,0.007858546168958742
minty,VBP,0.03143418467583497
minus,NN,0.618860510805501
mired,VBN,0.0137524557956778
mires,NNS,0.007858546168958742
mirex,VBP,0.03143418467583497
mirid,JJ,0.2180746561886051
mirin,NN,0.618860510805501
mirks,NNS,0.007858546168958742
mirky,VBP,0.03143418467583497
mirly,RB,0.023575638506876228
miros,JJ,0.2180746561886051
mirth,NN,0.618860510805501
mirvs,NN,0.618860510805501
mirza,NN,0.618860510805501
misch,NN,0.618860510805501
misdo,FW,0.0
miser,NN,0.618860510805501
mises,NNS,0.007858546168958742
misgo,VBP,0.03143418467583497
misos,JJ,0.2180746561886051
missa,NN,0.618860510805501
missy,NN,0.618860510805501
mists,NNS,0.007858546168958742
misty,VBP,0.03143418467583497
mitch,NN,0.618860510805501
miter,NN,0.618860510805501
mites,VBZ,0.003929273084479371
mitis,FW,0.0
mitre,FW,0.0
mitts,FW,0.0
mixed,JJ,0.2180746561886051
mixen,NN,0.618860510805501
mixer,NN,0.618860510805501
mixes,NNS,0.007858546168958742
mixte,VBP,0.03143418467583497
mixup,JJ,0.2180746561886051
mizen,JJ,0.2180746561886051
mizzy,NN,0.618860510805501
mneme,NN,0.618860510805501
moans,NNS,0.007858546168958742
moats,VBP,0.03143418467583497
mobby,VBP,0.03143418467583497
mobes,NNS,0.007858546168958742
mobey,VBP,0.03143418467583497
mobie,NN,0.618860510805501
moble,JJ,0.2180746561886051
mocha,NN,0.618860510805501
mochi,NN,0.618860510805501
mochs,FW,0.0
mochy,NN,0.618860510805501
mocks,NNS,0.007858546168958742
modal,VBP,0.03143418467583497
model,NN,0.618860510805501
modem,NN,0.618860510805501
moder,NN,0.618860510805501
modes,NNS,0.007858546168958742
modge,VBP,0.03143418467583497
modii,JJ,0.2180746561886051
modus,NN,0.618860510805501
moers,NNS,0.007858546168958742
mofos,VBP,0.03143418467583497
moggy,JJ,0.2180746561886051
mogul,NN,0.618860510805501
mohel,NN,0.618860510805501
mohos,NN,0.618860510805501
mohrs,NN,0.618860510805501
mohua,NN,0.618860510805501
mohur,NN,0.618860510805501
moile,NN,0.618860510805501
moils,NNS,0.007858546168958742
moira,VBP,0.03143418467583497
moire,JJ,0.2180746561886051
moist,NN,0.618860510805501
moits,NNS,0.007858546168958742
mojos,VBP,0.03143418467583497
mokes,NNS,0.007858546168958742
mokis,VBP,0.03143418467583497
mokos,JJ,0.2180746561886051
molal,NN,0.618860510805501
molar,JJ,0.2180746561886051
molas,NN,0.618860510805501
molds,NNS,0.007858546168958742
moldy,RB,0.023575638506876228
moled,VBD,0.01768172888015717
moles,NNS,0.007858546168958742
molla,NN,0.618860510805501
molls,NNS,0.007858546168958742
molly,RB,0.023575638506876228
molto,VBP,0.03143418467583497
molts,NNS,0.007858546168958742
molys,JJ,0.2180746561886051
momes,NNS,0.007858546168958742
momma,VBP,0.03143418467583497
mommy,JJ,0.2180746561886051
momus,NN,0.618860510805501
monad,VBD,0.01768172888015717
monal,JJ,0.2180746561886051
monas,NNS,0.007858546168958742
monde,VBP,0.03143418467583497
mondo,NN,0.618860510805501
moner,NN,0.618860510805501
money,NN,0.618860510805501
mongo,NN,0.618860510805501
mongs,NNS,0.007858546168958742
monic,JJ,0.2180746561886051
monie,JJ,0.2180746561886051
monks,NNS,0.007858546168958742
monos,NNS,0.007858546168958742
monte,VBP,0.03143418467583497
month,NN,0.618860510805501
monty,NN,0.618860510805501
moobs,NN,0.618860510805501
mooch,JJ,0.2180746561886051
moods,NNS,0.007858546168958742
moody,NN,0.618860510805501
mooed,VBP,0.03143418467583497
mooks,NNS,0.007858546168958742
moola,VB,0.015717092337917484
mooli,NN,0.618860510805501
mools,NNS,0.007858546168958742
mooly,VBP,0.03143418467583497
moong,JJ,0.2180746561886051
moons,NNS,0.007858546168958742
moony,VBP,0.03143418467583497
moops,NNS,0.007858546168958742
moors,NNS,0.007858546168958742
moory,VBP,0.03143418467583497
moose,JJ,0.2180746561886051
moots,NNS,0.007858546168958742
moove,VB,0.015717092337917484
moped,VBN,0.0137524557956778
moper,JJR,0.005893909626719057
mopes,NNS,0.007858546168958742
mopey,RBR,0.0019646365422396855
moppy,JJ,0.2180746561886051
mopsy,NN,0.618860510805501
mopus,NN,0.618860510805501
morae,JJ,0.2180746561886051
moral,JJ,0.2180746561886051
moras,NNS,0.007858546168958742
morat,VBP,0.03143418467583497
moray,JJ,0.2180746561886051
morel,NN,0.618860510805501
mores,NNS,0.007858546168958742
moria,VBP,0.03143418467583497
morne,JJ,0.2180746561886051
morns,NNS,0.007858546168958742
moron,VBP,0.03143418467583497
morph,JJ,0.2180746561886051
morra,NN,0.618860510805501
morro,NN,0.618860510805501
morse,NN,0.618860510805501
morts,NNS,0.007858546168958742
mosed,VBD,0.01768172888015717
moses,NNS,0.007858546168958742
mosey,JJ,0.2180746561886051
mosks,NNS,0.007858546168958742
mosso,VBP,0.03143418467583497
mossy,JJ,0.2180746561886051
moste,NN,0.618860510805501
mosts,NNS,0.007858546168958742
moted,VBD,0.01768172888015717
motel,NN,0.618860510805501
moten,NN,0.618860510805501
motes,VBZ,0.003929273084479371
motet,JJ,0.2180746561886051
motey,JJ,0.2180746561886051
moths,NNS,0.007858546168958742
mothy,JJ,0.2180746561886051
motif,FW,0.0
motis,NN,0.618860510805501
motor,NN,0.618860510805501
motte,NN,0.618860510805501
motto,NN,0.618860510805501
motts,NN,0.618860510805501
motty,NN,0.618860510805501
motus,NN,0.618860510805501
motza,NN,0.618860510805501
mouch,JJ,0.2180746561886051
moues,NNS,0.007858546168958742
mould,MD,0.005893909626719057
mouls,VB,0.015717092337917484
moult,NN,0.618860510805501
mound,NN,0.618860510805501
mount,NN,0.618860510805501
moups,NNS,0.007858546168958742
mourn,VBP,0.03143418467583497
mouse,RB,0.023575638506876228
moust,JJ,0.2180746561886051
mousy,NN,0.618860510805501
mouth,NN,0.618860510805501
moved,VBD,0.01768172888015717
mover,RB,0.023575638506876228
moves,NNS,0.007858546168958742
movie,NN,0.618860510805501
mowas,NN,0.618860510805501
mowed,VBN,0.0137524557956778
mower,JJR,0.005893909626719057
mowra,NN,0.618860510805501
moxas,NN,0.618860510805501
moxie,NN,0.618860510805501
moyas,NN,0.618860510805501
moyle,NN,0.618860510805501
moyls,NN,0.618860510805501
mozed,VBD,0.01768172888015717
mozes,NNS,0.007858546168958742
mozos,FW,0.0
mpret,FW,0.0
mucho,FW,0.0
mucic,FW,0.0
mucid,FW,0.0
mucin,NN,0.618860510805501
mucks,NNS,0.007858546168958742
mucky,VBP,0.03143418467583497
mucor,JJ,0.2180746561886051
mucro,NN,0.618860510805501
mucus,NN,0.618860510805501
muddy,NN,0.618860510805501
mudge,NN,0.618860510805501
mudir,NN,0.618860510805501
mudra,NN,0.618860510805501
muffs,NNS,0.007858546168958742
mufti,VBP,0.03143418467583497
mugga,JJ,0.2180746561886051
muggs,NNS,0.007858546168958742
muggy,VBP,0.03143418467583497
muhly,RB,0.023575638506876228
muids,NNS,0.007858546168958742
muils,NNS,0.007858546168958742
muirs,NNS,0.007858546168958742
muist,VBP,0.03143418467583497
mujik,JJ,0.2180746561886051
mulch,NN,0.618860510805501
mulct,NN,0.618860510805501
muled,VBD,0.01768172888015717
mules,NNS,0.007858546168958742
muley,FW,0.0
mulga,FW,0.0
mulie,FW,0.0
mulla,NN,0.618860510805501
mulls,NNS,0.007858546168958742
mulse,JJ,0.2180746561886051
mulsh,NN,0.618860510805501
mumms,NN,0.618860510805501
mummy,NN,0.618860510805501
mumps,NNS,0.007858546168958742
mumsy,VBP,0.03143418467583497
mumus,JJ,0.2180746561886051
munch,NN,0.618860510805501
munga,NN,0.618860510805501
munge,NN,0.618860510805501
mungo,NN,0.618860510805501
mungs,NNS,0.007858546168958742
munis,NN,0.618860510805501
munts,NNS,0.007858546168958742
muntu,JJ,0.2180746561886051
muons,NNS,0.007858546168958742
mural,JJ,0.2180746561886051
muras,NNS,0.007858546168958742
mured,VBD,0.01768172888015717
mures,NNS,0.007858546168958742
murex,FW,0.0
murid,FW,0.0
murks,NNS,0.007858546168958742
murky,VBP,0.03143418467583497
murls,NNS,0.007858546168958742
murly,RB,0.023575638506876228
murra,VBP,0.03143418467583497
murre,JJ,0.2180746561886051
murri,NN,0.618860510805501
murrs,NN,0.618860510805501
murry,NN,0.618860510805501
murti,NN,0.618860510805501
murva,NN,0.618860510805501
musar,NN,0.618860510805501
musca,NN,0.618860510805501
mused,VBD,0.01768172888015717
muser,NN,0.618860510805501
muses,NNS,0.007858546168958742
muset,VBP,0.03143418467583497
musha,JJ,0.2180746561886051
mushy,JJ,0.2180746561886051
music,NN,0.618860510805501
musit,NN,0.618860510805501
musks,NNS,0.007858546168958742
musky,JJ,0.2180746561886051
musos,FW,0.0
musse,FW,0.0
mussy,FW,0.0
musth,NN,0.618860510805501
musts,NNS,0.007858546168958742
musty,VBP,0.03143418467583497
mutch,NN,0.618860510805501
muted,VBN,0.0137524557956778
muter,NN,0.618860510805501
mutes,NNS,0.007858546168958742
mutha,VBP,0.03143418467583497
mutis,NN,0.618860510805501
muton,NN,0.618860510805501
mutts,NN,0.618860510805501
muxed,VBD,0.01768172888015717
muxes,NNS,0.007858546168958742
muzak,FW,0.0
muzzy,FW,0.0
mvule,NN,0.618860510805501
myall,NN,0.618860510805501
mylar,JJ,0.2180746561886051
mynah,NN,0.618860510805501
mynas,NNS,0.007858546168958742
myoid,VBP,0.03143418467583497
myoma,NN,0.618860510805501
myope,NN,0.618860510805501
myops,NNS,0.007858546168958742
myopy,VBP,0.03143418467583497
myrrh,JJ,0.2180746561886051
mysid,NN,0.618860510805501
mythi,NN,0.618860510805501
myths,NNS,0.007858546168958742
mythy,JJ,0.2180746561886051
myxos,NN,0.618860510805501
mzees,NNS,0.007858546168958742
naams,VBP,0.03143418467583497
naans,NNS,0.007858546168958742
nabes,JJ,0.2180746561886051
nabis,JJ,0.2180746561886051
nabks,NN,0.618860510805501
nabla,NN,0.618860510805501
nabob,JJ,0.2180746561886051
nache,NN,0.618860510805501
nacho,JJ,0.2180746561886051
nacre,JJ,0.2180746561886051
nadas,NNS,0.007858546168958742
nadir,JJ,0.2180746561886051
naeve,VBP,0.03143418467583497
